seqnames	start	end	width	strand	gene_id	name	hid	p	fdr	count	effectsize	count.pred	count.density	count.pred.density	eligible	p.neg	fdr.neg
chr8	103121032	103132966	11935	+	379034	LINC01181	18814	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	6911754	6918734	6981	-	386597	RNF144A-AS1	18816	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr16	32877469	32885501	8033	-	386757	SLC6A10P	18836	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr19	56393656	56407060	13405	+	386758	ZNF582-AS1	18837	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	26871484	26956554	85071	-	387036	GUSBP2	18839	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	28648286	28649066	781	-	387055	LINC00533	18840	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	85650491	85678932	28442	-	387066	SNHG5	18841	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	108751654	108769942	18289	+	387111	LINC00222	18845	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr16	21519830	21520365	536	-	387254	SLC7A5P2	18848	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	27324894	27325768	875	+	387316	VN1R10P	18854	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	25732497	25732827	331	+	387319	H2AC2P	18855	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr21	20684693	20803816	119124	-	387486	LINC00320	18859	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr22	16601887	16698742	96856	+	387590	TPTEP1	18864	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	62376161	62435199	59039	+	387628	FGF7P6	18867	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	26931206	26944418	13213	-	387644	FAM238C	18869	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	27246350	27251793	5444	-	387646	LRRC37A6P	18870	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr11	1665597	1667856	2260	+	387742	FAM99A	18881	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr11	6714610	6721880	7271	-	387751	GVINP1	18883	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr11	112534220	112555802	21583	-	387810	LINC02764	18891	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr12	12875499	12876107	609	+	387841	RPL13AP20	18894	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr12	126729787	126772519	42733	-	387895	LINC00944	18901	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr14	28771676	28823817	52142	+	387978	LINC01551	18906	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr14	94640725	94646994	6270	+	388007	SERPINA13P	18908	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr14	97924637	97978124	53488	-	388011	LINC01550	18909	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr15	84199311	84230136	30826	-	388152	GOLGA2P7	18918	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr15	84526781	84571216	44436	-	388165	UBE2Q2P1	18919	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr15	100344047	100350725	6679	-	388182	SPATA41	18920	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr16	52005487	52078474	72988	-	388276	C16orf97	18924	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	42874670	42898704	24035	-	388387	LINC00671	18938	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	60564547	60586623	22077	+	388406	LINC01999	18942	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	61411751	61413280	1530	+	388407	C17orf82	18943	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr18	926083	927993	1911	-	388456	LINC01904	18946	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr19	7879445	7880120	676	-	388499	LYPLA2P2	18948	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr19	10037803	10074135	36333	+	388503	C3P1	18949	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr19	15760241	15779909	19669	-	388514	CYP4F24P	18952	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr19	23762944	23833314	70371	+	388524	RPSAP58	18954	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	83226897	83240804	13908	+	388574	RPL23AP87	18970	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	116694112	116706603	12492	+	388667	C1orf137	18984	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	171137740	171161568	23829	+	388714	FMO6P	18991	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	182407621	182414815	7195	+	388719	LINC00272	18992	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	247110160	247112417	2258	-	388759	C1orf229	18997	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	248121932	248122882	951	+	388762	OR2M1P	18998	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr20	2207217	2213151	5935	+	388780	LOC388780	18999	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr20	38419638	38435409	15772	-	388796	SNHG17	19002	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr21	15928296	16645467	717172	+	388815	MIR99AHG	19005	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr21	45338590	45341990	3401	-	388830	LINC00316	19008	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr22	23462086	23486980	24895	-	388882	FAM230I	19010	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr22	42269703	42279534	9832	+	388906	OGFRP1	19012	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr22	44569295	44572453	3159	+	388910	LINC00207	19013	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	41860155	41894050	33896	+	388942	LINC01913	19016	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	84290777	84291269	493	+	388965	FUNDC2P2	19023	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	115126622	115161384	34763	-	389023	DPP10-AS1	19026	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	129922863	129934317	11455	-	389033	PLAC9P1	19027	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	131402778	131410050	7273	+	389043	LINC01120	19028	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr4	7939001	7940296	1296	+	389199	LOC389199	19049	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr4	183494884	183504494	9611	-	389247	LOC389247	19054	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr5	10504996	10522084	17089	-	389273	LINC02213	19056	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr7	97966377	97972254	5878	-	389538	CCZ1P-OR7E38P	19075	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr7	155962632	155966343	3712	+	389602	LOC389602	19079	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr8	12415080	12418090	3011	-	389633	FAM90A25P	19081	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr12	8295986	8396803	100818	-	389634	LINC00937	19082	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr8	23225221	23230926	5706	+	389641	LOC389641	19083	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr8	46579213	46638886	59674	-	389652	ASNSP1	19086	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr8	93134095	93166850	32756	-	389676	C8orf87	19089	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	14993312	15019729	26418	+	389705	LOC389705	19093	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	34832295	34838586	6292	-	389715	FAM205BP	19094	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	39748514	39810097	61584	-	389741	GLIDR	19096	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	85805359	85849542	44184	+	389765	LOC389765	19100	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	128128529	128130628	2100	+	389791	PTGES2-AS1	19102	1	1	NA	NA	NA	NA	NA	0	NA	NA
chrX	140091743	140092561	819	+	389895	LOC389895	19113	1	1	NA	NA	NA	NA	NA	0	NA	NA
chrX	3817528	3903471	85944	-	389906	LOC389906	19115	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	4871901	4891975	20075	-	389932	AKR1C6P	19116	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	112308181	112356574	48394	-	390003	GUCY2GP	19118	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr11	67612837	67616257	3421	-	390213	DOC2GP	19160	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr11	76694041	76719801	25761	-	390226	GUCY2EP	19161	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr15	22427039	22437902	10864	-	390535	GOLGA8EP	19187	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr15	22125511	22126434	924	+	390539	OR4N3P	19189	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr15	30815271	30844153	28883	+	390561	HERC2P10	19190	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr15	101842119	101850324	8206	+	390651	OR4F13P	19195	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr15	82298553	82334609	36057	+	390660	ADAMTS7P1	19196	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr16	55728115	55750111	21997	+	390732	CES1P2	19200	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	3309986	3311934	1949	+	390756	OR3A4P	19202	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr18	58996734	59069338	72605	+	390858	OACYLP	19205	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr19	6393794	6412404	18611	+	390877	LOC390877	19207	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr19	9126012	9126950	939	-	390883	OR7G3	19209	1	1	0	-Inf	0.921	0	9.81e-4	939	0.5	1
chr1	48096092	48182428	86337	-	391037	SKINT1L	19223	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr20	53875252	53875557	306	-	391257	SUMO1P1	19241	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr21	13937946	13980437	42492	-	391267	ANKRD20A11P	19242	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	206651621	206718396	66776	-	391475	DYTN	19245	1	1	0	-Inf	1.53	0	7.62e-4	2003	0.37	1
chr3	21405737	21406508	772	+	391518	VENTXP7	19246	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr4	9367874	9369070	1197	+	391622	USP17L6P	19247	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr4	9358383	9359975	1593	+	391627	USP17L9P	19248	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr8	12128107	12129298	1192	-	392196	LOC392196	19254	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr8	72202751	72251565	48815	-	392232	LOC392232	19256	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	87772453	87786884	14432	+	392360	CTSL3P	19261	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	87858103	87859599	1497	-	392364	LOC392364	19262	1	1	NA	NA	NA	NA	NA	0	NA	NA
chrX	45730752	45731688	937	+	392452	LOC392452	19268	1	1	NA	NA	NA	NA	NA	0	NA	NA
chrX	47707191	47753456	46266	+	392459	CXXC1P1	19269	1	1	NA	NA	NA	NA	NA	0	NA	NA
chrX	72144184	72161750	17567	+	392490	FLJ44635	19271	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr7	151190873	151205496	14624	-	392843	IQCA1L	19276	1	1	0	-Inf	3.75	0	0.00125	2995	0.18	1
chr7	78347142	78359458	12317	+	399670	RPL13AP17	19287	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	2305083	2315075	9993	-	399708	LINC00701	19294	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	6271169	6353827	82659	+	399715	LINC02649	19295	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	6350316	6352762	2447	+	399716	LINC02656	19296	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	8050450	8053484	3035	-	399717	GATA3-AS1	19297	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	21492658	21497260	4603	-	399726	MIR1915HG	19298	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	38403189	38452153	48965	+	399744	LINC00999	19299	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	38696424	38697902	1479	+	399746	ACTR3BP5	19300	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	46786674	46811989	25316	+	399761	BMS1P1	19301	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	101229577	101240838	11262	+	399806	LBX1-AS1	19302	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	122879681	122898615	18935	+	399815	LOC399815	19304	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	131772398	131790199	17802	-	399827	LINC01164	19308	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr10	132965534	132976354	10821	+	399829	LINC01168	19309	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr19	200112	209396	9285	-	399844	LINC01002	19311	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr11	19510890	19519896	9007	-	399876	NAV2-AS4	19312	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr11	43120762	43269393	148632	-	399881	HNRNPKP3	19313	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr11	45371397	45388511	17115	+	399886	LINC02687	19314	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr11	71405746	71423423	17678	-	399923	FLJ42102	19317	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr12	45718046	45727775	9730	-	400027	LINC00938	19328	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr12	54126082	54147483	21402	+	400043	LINC02381	19329	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr12	64883394	64990626	107233	+	400046	LINC02389	19330	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr12	87782163	87784568	2406	-	400058	MKRN9P	19331	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr12	125958688	125983665	24978	-	400084	LINC00939	19333	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr12	127881616	127898645	17030	+	400087	LINC02393	19334	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr13	23939557	23946782	7226	-	400110	ANKRD20A19P	19335	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr13	37534940	37551536	16597	+	400121	LINC00547	19337	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr13	40194509	40350313	155805	-	400123	LINC00548	19338	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr13	44400250	44405984	5735	-	400128	TUSC8	19339	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr13	112647044	112684497	37454	+	400165	ATP11AUN	19340	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr14	37896060	37902372	6313	-	400208	LINC00517	19341	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr14	89417354	89419793	2440	+	400236	FOXN3-AS1	19344	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr14	90453571	90490352	36782	+	400238	LINC00642	19345	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr14	95157645	95181475	23831	+	400242	DICER1-AS1	19346	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr15	22516909	22590815	73907	+	400322	HERC2P2	19348	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr15	38696598	38733321	36724	+	400359	LINC02694	19349	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr15	39250684	39254845	4162	+	400360	C15orf54	19350	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr15	95186634	95327129	140496	-	400456	LINC01197	19353	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr15	99805793	99916818	111026	+	400464	LOC400464	19354	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr16	11819829	11828845	9017	-	400500	BCAR4	19356	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr16	21300849	21339037	38189	+	400508	CRYM-AS1	19358	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr16	24661422	24671062	9641	-	400511	LINC01567	19359	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr16	27268205	27290492	22288	+	400512	NSMCE1-DT	19360	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr16	35743268	35756515	13248	+	400533	LINC02167	19361	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr16	85137150	85149443	12294	+	400548	LINC02139	19363	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr16	86474529	86509099	34571	-	400550	FENDRR	19364	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr16	88088041	88100985	12945	-	400553	LOC400553	19365	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr16	89166383	89169147	2765	+	400558	LINC02138	19366	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	4610449	4617650	7202	+	400568	LINC01996	19368	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	16829999	16832830	2832	-	400578	KRT16P2	19370	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	18411159	18414380	3222	+	400579	LINC02076	19371	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	34574123	34579369	5247	-	400591	C17orf102	19373	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	50866679	50910774	44096	+	400604	TOB1-AS1	19374	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	70166961	70169402	2442	-	400617	KCNJ2-AS1	19376	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	72428267	72640472	212206	-	400619	LINC00511	19378	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	73786675	73800966	14292	+	400620	LINC02092	19379	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	77516887	77536601	19715	+	400622	LOC400622	19380	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	77877330	77884119	6790	-	400624	LINC01973	19381	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr17	80966239	80971213	4975	-	400627	LOC400627	19382	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr18	6919496	6929966	10471	-	400643	LINC00668	19384	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr18	14946267	14973739	27473	+	400644	LINC01443	19385	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr18	64181314	64260055	78742	-	400654	LINC01538	19386	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr18	73151241	73264480	113240	-	400655	LINC02864	19387	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr18	74590317	74598885	8569	-	400657	LINC00909	19388	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr18	76495521	76498088	2568	+	400658	C18orf65	19389	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr18	76528753	76625940	97188	+	400660	LINC00683	19390	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr18	76686058	76693636	7579	+	400661	LINC01879	19391	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr19	21637974	21656300	18327	+	400682	LOC400682	19395	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr19	32390050	32405560	15511	-	400684	LOC400684	19396	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr19	34788527	34832869	44343	-	400685	LINC01801	19397	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr19	39679374	39694577	15204	+	400696	LGALS17A	19398	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr19	49969673	49975814	6142	+	400709	SIGLEC16	19399	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	817371	819837	2467	+	400728	FAM87B	19403	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	17189783	17197617	7835	+	400743	LINC02783	19406	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	45303910	45305619	1710	+	400752	LINC01144	19409	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	89407679	89426243	18565	+	400759	GBP1P1	19411	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	97986740	98049863	63124	-	400765	MIR137HG	19413	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	178542752	178548889	6138	+	400798	C1orf220	19416	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	182096338	182314061	217724	-	400799	LINC01344	19417	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	199148598	199393307	244710	+	400800	LINC02789	19418	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	221330080	221336489	6410	-	400804	LINC02817	19419	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr1	247105405	247108929	3525	+	400812	FLJ39095	19420	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr20	24063255	24226013	162759	+	400839	LINC01721	19425	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr20	30278906	30289205	10300	-	400841	LINC01597	19426	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr21	38733890	38747460	13571	-	400866	LINC00114	19427	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr22	21103016	21122285	19270	+	400892	BCRP2	19430	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr22	38344532	38398929	54398	-	400927	TPTEP2	19432	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr22	46053869	46113928	60060	+	400931	MIRLET7BHG	19433	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr22	47612231	47631569	19339	-	400932	LINC00898	19434	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	5932721	6003508	70788	+	400940	LOC400940	19436	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	6728177	6770311	42135	-	400941	LINC00487	19437	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	18986451	19348067	361617	-	400945	LINC01376	19438	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	19868860	19885047	16188	+	400946	LINC00954	19439	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	45164816	45323397	158582	-	400952	LINC01121	19441	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	58427799	59277688	849890	+	400955	LINC01122	19443	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	60823069	60881317	58249	-	400957	LINC01185	19444	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	111098345	111116407	18063	-	400997	ACOXL-AS1	19449	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	112641832	112645720	3889	-	400999	FLJ42351	19450	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	131442644	131444587	1944	-	401010	NOC2LP2	19451	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	144666312	145182661	516350	+	401014	TEX41	19452	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	176136612	176139663	3052	+	401021	LOC401021	19453	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr2	238919302	238926269	6968	-	401039	LINC01940	19458	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr3	109409990	109723273	313284	+	401082	LINC01205	19462	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr3	152262616	152269557	6942	-	401093	MBNL1-AS1	19464	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr3	182446970	182486364	39395	-	401103	LINC01994	19466	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr3	188178543	188180812	2270	+	401105	FLJ42393	19467	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr3	194487140	194521154	34015	+	401106	LINC00884	19468	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr3	196142525	196160893	18369	+	401109	LINC00885	19469	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr4	39480357	39481765	1409	+	401127	LOC401127	19472	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr4	64914281	65024485	110205	-	401134	LINC02232	19473	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr4	68184081	68218080	34000	-	401136	TMPRSS11BNL	19474	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr4	119405523	119454638	49116	-	401149	LINC01061	19478	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr4	188400736	188681051	280316	+	401164	LINC01060	19480	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr5	6310441	6337292	26852	-	401172	LINC02145	19481	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr5	16180238	16185585	5348	+	401176	LOC401176	19482	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr5	17378906	17387310	8405	-	401177	LINC02111	19483	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	2987967	2991173	3207	+	401232	LINC01011	19486	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	3023142	3023772	631	-	401233	HTATSF1P2	19487	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	21664185	22222461	558277	+	401237	CASC15	19489	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	28859625	28863677	4053	-	401242	LINC01623	19490	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	30798654	30830659	32006	-	401247	LINC00243	19491	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	33586106	33593338	7233	-	401253	LINC00336	19494	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	40344344	40346151	1808	-	401260	LINC00951	19496	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	163338363	163346744	8382	-	401282	DKFZp451B082	19500	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	167666840	167679270	12431	-	401286	LINC02538	19502	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	169788790	169799549	10760	-	401288	LINC00242	19503	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr6	170272474	170279887	7414	+	401289	LINC01624	19504	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr7	5823160	5854365	31206	+	401303	ZNF815P	19505	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr7	22632716	22665533	32818	-	401312	LOC401312	19506	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr7	32758882	32762924	4043	+	401321	LINC00997	19508	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr7	35313838	35377071	63234	+	401324	LOC401324	19509	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr7	44011882	44041892	30011	-	401331	RASA4CP	19510	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr7	47655244	47661648	6405	+	401335	C7orf65	19511	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr7	53655508	53811952	156445	-	401337	LINC01446	19512	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr7	56811799	56812446	648	-	401357	LOC401357	19513	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr7	124929873	125482966	553094	+	401398	POT1-AS1	19516	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr8	738548	740374	1827	+	401442	LOC401442	19521	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr8	102805517	102810039	4523	+	401472	GASAL1	19524	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr8	137809444	138083657	274214	-	401478	LOC401478	19526	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	13406380	13488125	81746	-	401492	LINC01235	19528	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	30388935	30575012	186078	-	401497	LINC01242	19530	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	39371065	39376916	5852	+	401507	FAM74A1	19533	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	61205258	61212373	7116	+	401508	FAM74A4	19534	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	39444304	39508885	64582	-	401509	ZNF658B	19535	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	87148644	87159556	10913	+	401535	C9orf170	19536	1	1	NA	NA	NA	NA	NA	0	NA	NA
chr9	130140610	130144219	3610	-	401554	GPRACR	19541	1	1	NA	NA	NA	NA	NA	0	NA	NA
